,temp_air,ghi,dni,dhi,wind_speed
2023-04-22 21:00:00,0.0,13.06,1.86,0.0,0.0
2023-04-22 22:00:00,0.0,12.58,2.41,0.0,0.0
2023-04-22 23:00:00,0.0,12.7,2.69,0.0,0.0
2023-04-23 00:00:00,0.0,12.15,2.55,0.0,0.0
2023-04-23 01:00:00,0.0,11.79,2.55,0.0,0.0
2023-04-23 02:00:00,0.0,11.65,2.69,0.0,0.0
2023-04-23 03:00:00,0.0,11.54,2.83,0.0,0.0
2023-04-23 04:00:00,0.0,11.44,3.1,6.84,6.84
2023-04-23 05:00:00,0.0,11.28,3.24,37.75,37.75
2023-04-23 06:00:00,0.0,11.41,2.83,40.81,40.81
2023-04-23 07:00:00,0.0,11.32,2.41,109.33,109.33
2023-04-23 08:00:00,0.0,12.16,2.41,117.82,117.82
2023-04-23 09:00:00,134.86,13.79,2.76,115.84,250.7
2023-04-23 10:00:00,299.71,14.97,2.97,130.73,430.44
2023-04-23 11:00:00,280.91,15.92,3.52,183.03,463.94
2023-04-23 12:00:00,432.67,16.2,3.31,177.32,609.99
2023-04-23 13:00:00,344.48,16.79,3.38,181.67,526.15
2023-04-23 14:00:00,295.25,16.72,2.9,235.88,531.13
2023-04-23 15:00:00,222.26,16.73,2.9,180.1,402.36
2023-04-23 16:00:00,195.88,16.31,2.28,131.69,327.57
2023-04-23 17:00:00,191.98,15.78,1.79,66.96,258.94
2023-04-23 18:00:00,0.0,14.39,1.93,0.0,0.0
2023-04-23 19:00:00,0.0,12.85,2.34,0.0,0.0
2023-04-23 20:00:00,0.0,11.85,2.28,0.0,0.0
2023-04-23 21:00:00,0.0,10.77,2.07,0.0,0.0
2023-04-23 22:00:00,0.0,10.68,2.28,0.0,0.0
2023-04-23 23:00:00,0.0,10.98,2.76,0.0,0.0
2023-04-24 00:00:00,0.0,10.91,3.79,0.0,0.0
2023-04-24 01:00:00,0.0,9.95,3.86,0.0,0.0
2023-04-24 02:00:00,0.0,9.09,3.66,0.0,0.0
2023-04-24 03:00:00,0.0,8.5,3.38,0.0,0.0
2023-04-24 04:00:00,0.0,8.26,3.17,14.74,14.74
2023-04-24 05:00:00,0.0,8.62,3.03,47.26,47.26
2023-04-24 06:00:00,0.0,9.41,3.17,99.3,99.3
2023-04-24 07:00:00,0.0,10.29,4.69,72.82,72.82
2023-04-24 08:00:00,0.0,11.18,4.76,126.11,126.11
2023-04-24 09:00:00,137.4,11.4,5.59,108.83,246.23
2023-04-24 10:00:00,293.31,11.84,6.28,133.76,427.07
2023-04-24 11:00:00,359.73,12.14,6.69,180.8,540.53
2023-04-24 12:00:00,538.04,12.52,5.79,180.19,718.23
2023-04-24 13:00:00,291.36,11.68,7.31,191.22,482.58
2023-04-24 14:00:00,530.98,10.08,6.83,196.35,727.33
2023-04-24 15:00:00,402.89,10.18,6.83,140.42,543.31
2023-04-24 16:00:00,351.45,9.9,5.45,137.61,489.06
2023-04-24 17:00:00,155.25,9.8,4.9,71.11,226.36
2023-04-24 18:00:00,0.0,9.29,4.28,0.0,0.0
2023-04-24 19:00:00,0.0,8.51,4.21,0.0,0.0
2023-04-24 20:00:00,0.0,8.09,4.0,0.0,0.0
2023-04-24 21:00:00,0.0,7.2,3.79,0.0,0.0
2023-04-24 22:00:00,0.0,6.63,3.86,0.0,0.0
2023-04-24 23:00:00,0.0,6.09,3.72,0.0,0.0
2023-04-25 00:00:00,0.0,5.64,3.66,0.0,0.0
2023-04-25 01:00:00,0.0,5.32,3.66,0.0,0.0
2023-04-25 02:00:00,0.0,5.01,3.52,0.0,0.0
2023-04-25 03:00:00,0.0,4.86,3.45,0.0,0.0
2023-04-25 04:00:00,0.0,4.88,3.72,10.26,10.26
2023-04-25 05:00:00,0.0,5.23,4.21,42.18,42.18
2023-04-25 06:00:00,0.0,5.69,4.55,54.91,54.91
2023-04-25 07:00:00,0.0,5.72,3.66,88.03,88.03
2023-04-25 08:00:00,0.0,5.81,3.66,149.9,149.9
2023-04-25 09:00:00,73.36,6.52,4.0,199.64,273.0
2023-04-25 10:00:00,283.07,7.86,4.62,166.03,449.1
2023-04-25 11:00:00,240.08,9.15,5.31,273.99,514.07
2023-04-25 12:00:00,161.51,9.43,5.38,269.81,431.32
2023-04-25 13:00:00,258.2,9.37,5.17,258.48,516.68
2023-04-25 14:00:00,343.76,9.37,5.03,251.65,595.41
2023-04-25 15:00:00,504.95,9.22,5.03,159.42,664.37
2023-04-25 16:00:00,348.37,8.63,4.69,130.4,478.77
2023-04-25 17:00:00,193.56,7.95,4.14,79.15,272.71
2023-04-25 18:00:00,0.0,7.14,3.38,0.0,0.0
2023-04-25 19:00:00,0.0,6.01,2.97,0.0,0.0
2023-04-25 20:00:00,0.0,5.15,2.83,0.0,0.0
2023-04-25 21:00:00,0.0,4.31,2.69,0.0,0.0
2023-04-25 22:00:00,0.0,3.68,2.62,0.0,0.0
2023-04-25 23:00:00,0.0,3.14,2.55,0.0,0.0
2023-04-26 00:00:00,0.0,2.52,2.48,0.0,0.0
2023-04-26 01:00:00,0.0,2.04,2.62,0.0,0.0
2023-04-26 02:00:00,0.0,1.65,2.69,0.0,0.0
2023-04-26 03:00:00,0.0,1.31,2.76,0.0,0.0
2023-04-26 04:00:00,0.0,1.01,2.69,15.58,15.58
2023-04-26 05:00:00,0.0,1.25,2.69,47.37,47.37
2023-04-26 06:00:00,0.0,2.65,3.72,76.32,76.32
2023-04-26 07:00:00,0.0,4.28,3.93,118.78,118.78
2023-04-26 08:00:00,0.0,5.36,3.93,162.7,162.7
2023-04-26 09:00:00,22.46,6.49,3.93,276.3,298.76
2023-04-26 10:00:00,96.65,6.84,3.86,311.77,408.42
2023-04-26 11:00:00,113.8,7.78,4.14,311.39,425.19
2023-04-26 12:00:00,88.25,8.26,4.0,306.66,394.91
2023-04-26 13:00:00,158.87,8.42,3.93,252.49,411.36
2023-04-26 14:00:00,168.78,8.66,3.72,234.21,402.99
2023-04-26 15:00:00,142.35,8.73,3.79,176.31,318.66
2023-04-26 16:00:00,157.51,8.46,3.66,119.93,277.44
2023-04-26 17:00:00,52.27,8.08,3.03,49.4,101.67
2023-04-26 18:00:00,0.0,7.33,2.28,0.0,0.0
2023-04-26 19:00:00,0.0,6.01,1.59,0.0,0.0
2023-04-26 20:00:00,0.0,4.28,1.66,0.0,0.0
2023-04-26 21:00:00,0.0,3.29,1.52,0.0,0.0
2023-04-26 22:00:00,0.0,2.38,1.52,0.0,0.0
2023-04-26 23:00:00,0.0,1.81,1.52,0.0,0.0
2023-04-27 00:00:00,0.0,1.34,1.38,0.0,0.0
2023-04-27 01:00:00,0.0,0.93,1.38,0.0,0.0
2023-04-27 02:00:00,0.0,0.53,1.38,0.0,0.0
2023-04-27 03:00:00,0.0,0.5,1.38,0.0,0.0
2023-04-27 04:00:00,0.0,0.25,1.45,18.96,18.96
2023-04-27 05:00:00,0.0,0.93,1.17,59.86,59.86
2023-04-27 06:00:00,0.0,3.29,0.76,82.27,82.27
2023-04-27 07:00:00,0.0,5.86,1.52,104.57,104.57
2023-04-27 08:00:00,0.91,6.85,1.24,159.73,160.64
2023-04-27 09:00:00,97.48,7.76,1.52,196.06,293.54
2023-04-27 10:00:00,160.0,8.77,2.0,250.36,410.36
2023-04-27 11:00:00,56.05,9.54,2.21,259.55,315.6
2023-04-27 12:00:00,168.52,9.43,2.48,305.58,474.1
2023-04-27 13:00:00,158.33,10.04,2.34,242.7,401.03
2023-04-27 14:00:00,244.35,10.07,1.86,228.24,472.59
2023-04-27 15:00:00,199.87,10.28,1.52,205.14,405.01
2023-04-27 16:00:00,118.26,10.28,1.31,122.04,240.3
2023-04-27 17:00:00,58.26,9.95,0.97,65.19,123.45
2023-04-27 18:00:00,0.0,8.89,1.38,0.0,0.0
2023-04-27 19:00:00,0.0,7.27,2.21,0.0,0.0
2023-04-27 20:00:00,0.0,6.24,2.48,0.0,0.0
2023-04-27 21:00:00,0.0,5.65,2.28,0.0,0.0
2023-04-27 22:00:00,0.0,5.33,2.48,0.0,0.0
2023-04-27 23:00:00,0.0,5.38,2.62,0.0,0.0
2023-04-28 00:00:00,0.0,5.28,2.55,0.0,0.0
2023-04-28 01:00:00,0.0,5.0,2.48,0.0,0.0
2023-04-28 02:00:00,0.0,4.7,2.21,0.0,0.0
2023-04-28 03:00:00,0.0,4.31,2.07,0.0,0.0
2023-04-28 04:00:00,0.0,3.84,2.0,23.27,23.27
2023-04-28 05:00:00,0.0,3.76,1.66,76.64,76.64
2023-04-28 06:00:00,0.0,5.64,1.45,127.92,127.92
2023-04-28 07:00:00,0.0,7.69,1.66,172.0,172.0
2023-04-28 08:00:00,2.29,9.67,2.0,173.83,176.12
2023-04-28 09:00:00,71.19,11.55,2.14,257.58,328.77
2023-04-28 10:00:00,177.27,12.75,2.21,245.57,422.84
2023-04-28 11:00:00,150.94,13.96,2.55,239.4,390.34
2023-04-28 12:00:00,28.44,14.14,3.03,155.13,183.57
2023-04-28 13:00:00,67.66,13.37,2.62,194.07,261.73
2023-04-28 14:00:00,144.84,13.76,2.83,172.76,317.6
2023-04-28 15:00:00,54.2,13.94,2.83,126.35,180.55
2023-04-28 16:00:00,10.41,13.59,2.83,58.12,68.53
2023-04-28 17:00:00,33.83,13.02,2.62,24.05,57.88
2023-04-28 18:00:00,0.0,12.43,2.28,0.0,0.0
2023-04-28 19:00:00,0.0,12.07,2.34,0.0,0.0
2023-04-28 20:00:00,0.0,11.43,2.28,0.0,0.0
2023-04-28 21:00:00,0.0,10.95,2.34,0.0,0.0
2023-04-28 22:00:00,0.0,10.44,2.62,0.0,0.0
2023-04-28 23:00:00,0.0,10.46,2.9,0.0,0.0
2023-04-29 00:00:00,0.0,10.49,2.97,0.0,0.0
2023-04-29 01:00:00,0.0,10.65,2.9,0.0,0.0
2023-04-29 02:00:00,0.0,10.67,2.9,0.0,0.0
2023-04-29 03:00:00,0.0,10.51,2.97,0.0,0.0
2023-04-29 04:00:00,0.0,10.22,2.97,7.8,7.8
2023-04-29 05:00:00,0.0,10.04,2.62,26.65,26.65
2023-04-29 06:00:00,0.0,10.02,2.83,35.22,35.22
2023-04-29 07:00:00,0.0,10.25,3.1,122.69,122.69
2023-04-29 08:00:00,0.02,10.72,4.07,106.05,106.07
2023-04-29 09:00:00,2.97,10.48,3.52,138.64,141.61
2023-04-29 10:00:00,40.27,10.67,4.07,202.68,242.95
2023-04-29 11:00:00,73.81,11.42,4.07,222.49,296.3
2023-04-29 12:00:00,52.73,12.1,3.79,246.29,299.02
2023-04-29 13:00:00,135.65,12.65,3.86,260.13,395.78
2023-04-29 14:00:00,122.46,13.23,4.0,174.62,297.08
2023-04-29 15:00:00,100.86,13.11,3.52,138.75,239.61
2023-04-29 16:00:00,124.71,12.88,3.24,100.45,225.16
2023-04-29 17:00:00,63.58,12.47,2.97,47.43,111.01
2023-04-29 18:00:00,0.0,11.56,2.83,3.86,3.86
2023-04-29 19:00:00,0.0,10.47,2.28,0.0,0.0
2023-04-29 20:00:00,0.0,9.13,2.14,0.0,0.0
2023-04-29 21:00:00,0.0,8.05,2.14,0.0,0.0
2023-04-29 22:00:00,0.0,6.83,2.14,0.0,0.0
2023-04-29 23:00:00,0.0,5.74,2.14,0.0,0.0
2023-04-30 00:00:00,0.0,4.51,1.93,0.0,0.0
2023-04-30 01:00:00,0.0,3.22,1.79,0.0,0.0
2023-04-30 02:00:00,0.0,2.38,1.66,0.0,0.0
2023-04-30 03:00:00,0.0,1.93,1.45,0.0,0.0
2023-04-30 04:00:00,0.0,1.69,1.24,19.41,19.41
2023-04-30 05:00:00,0.0,2.82,0.83,50.07,50.07
2023-04-30 06:00:00,0.0,4.74,0.76,76.12,76.12
2023-04-30 07:00:00,0.0,6.19,1.1,112.75,112.75
2023-04-30 08:00:00,10.4,7.35,1.24,71.28,81.68
2023-04-30 09:00:00,189.29,8.82,1.24,93.2,282.49
2023-04-30 10:00:00,373.01,10.16,1.38,112.45,485.46
2023-04-30 11:00:00,537.56,11.27,1.59,131.45,669.01
2023-04-30 12:00:00,658.38,12.16,1.86,148.06,806.44
2023-04-30 13:00:00,729.77,12.65,2.0,157.46,887.23
2023-04-30 14:00:00,737.92,12.87,2.0,160.22,898.14
2023-04-30 15:00:00,674.98,12.82,2.07,154.43,829.41
2023-04-30 16:00:00,528.87,12.47,2.14,137.88,666.75
2023-04-30 17:00:00,309.49,11.8,2.14,95.08,404.57
2023-04-30 18:00:00,0.0,10.51,1.93,5.19,5.19
2023-04-30 19:00:00,0.0,9.09,2.21,0.0,0.0
2023-04-30 20:00:00,0.0,7.51,2.14,0.0,0.0
2023-04-30 21:00:00,0.0,6.06,2.14,0.0,0.0
2023-04-30 22:00:00,0.0,4.81,2.14,0.0,0.0
2023-04-30 23:00:00,0.0,3.85,2.14,0.0,0.0
2023-05-01 00:00:00,0.0,3.13,2.14,0.0,0.0
2023-05-01 01:00:00,0.0,2.67,2.14,0.0,0.0
2023-05-01 02:00:00,0.0,2.29,2.14,0.0,0.0
2023-05-01 03:00:00,0.0,2.08,2.14,0.0,0.0
2023-05-01 04:00:00,0.0,2.12,2.0,28.38,28.38
2023-05-01 05:00:00,0.0,3.08,1.66,88.12,88.12
2023-05-01 06:00:00,0.0,6.12,1.38,125.18,125.18
2023-05-01 07:00:00,0.0,9.15,1.59,166.68,166.68
2023-05-01 08:00:00,7.57,11.0,1.66,176.09,183.66
2023-05-01 09:00:00,106.75,12.69,1.66,230.42,337.17
2023-05-01 10:00:00,187.56,14.14,1.59,288.91,476.47
2023-05-01 11:00:00,175.81,15.14,1.45,350.62,526.43
2023-05-01 12:00:00,231.61,15.66,1.17,340.21,571.82
2023-05-01 13:00:00,251.73,16.03,0.97,308.41,560.14
2023-05-01 14:00:00,293.09,16.19,0.76,260.98,554.07
2023-05-01 15:00:00,98.66,16.21,1.03,192.35,291.01
2023-05-01 16:00:00,156.39,15.78,1.17,155.43,311.82
2023-05-01 17:00:00,73.42,15.19,1.03,75.58,149.0
2023-05-01 18:00:00,0.0,13.66,0.97,4.39,4.39
2023-05-01 19:00:00,0.0,12.13,1.45,0.0,0.0
2023-05-01 20:00:00,0.0,10.21,1.72,0.0,0.0
2023-05-01 21:00:00,0.0,8.86,2.07,0.0,0.0
2023-05-01 22:00:00,0.0,8.01,2.41,0.0,0.0
2023-05-01 23:00:00,0.0,8.01,2.62,0.0,0.0
2023-05-02 00:00:00,0.0,7.6,2.62,0.0,0.0
2023-05-02 01:00:00,0.0,7.12,2.48,0.0,0.0
2023-05-02 02:00:00,0.0,6.73,2.48,0.0,0.0
2023-05-02 03:00:00,0.0,6.54,2.34,0.0,0.0
2023-05-02 04:00:00,0.0,6.51,2.34,20.97,20.97
2023-05-02 05:00:00,0.0,7.33,2.55,55.34,55.34
2023-05-02 06:00:00,0.0,8.94,3.24,88.55,88.55
2023-05-02 07:00:00,0.0,10.29,3.38,111.38,111.38
2023-05-02 08:00:00,2.67,11.2,2.76,191.27,193.94
2023-05-02 09:00:00,31.75,11.32,2.69,184.8,216.55
2023-05-02 10:00:00,60.43,11.0,3.03,245.76,306.19
2023-05-02 11:00:00,124.24,10.86,3.52,238.07,362.31
2023-05-02 12:00:00,143.22,10.99,3.45,244.45,387.67
2023-05-02 13:00:00,190.23,10.82,3.52,240.91,431.14
2023-05-02 14:00:00,391.02,10.64,3.72,220.4,611.42
2023-05-02 15:00:00,225.41,10.44,3.93,181.49,406.9
2023-05-02 16:00:00,103.88,9.72,3.86,121.71,225.59
2023-05-02 17:00:00,80.11,9.02,3.52,68.18,148.29
2023-05-02 18:00:00,0.0,8.51,2.97,6.15,6.15
2023-05-02 19:00:00,0.0,7.88,2.21,0.0,0.0
2023-05-02 20:00:00,0.0,6.84,1.86,0.0,0.0
2023-05-02 21:00:00,0.0,6.06,1.59,0.0,0.0
2023-05-02 22:00:00,0.0,4.94,1.52,0.0,0.0
2023-05-02 23:00:00,0.0,4.91,1.31,0.0,0.0
2023-05-03 00:00:00,0.0,4.92,1.1,0.0,0.0
2023-05-03 01:00:00,0.0,4.29,1.1,0.0,0.0
2023-05-03 02:00:00,0.0,3.64,1.24,0.0,0.0
2023-05-03 03:00:00,0.0,2.96,1.38,0.0,0.0
2023-05-03 04:00:00,0.0,2.55,1.31,22.09,22.09
2023-05-03 05:00:00,0.0,3.51,0.83,55.19,55.19
2023-05-03 06:00:00,0.0,5.4,1.03,73.34,73.34
2023-05-03 07:00:00,0.0,6.16,1.31,93.07,93.07
2023-05-03 08:00:00,13.72,7.23,1.31,137.12,150.84
2023-05-03 09:00:00,120.88,8.18,1.17,211.2,332.08
2023-05-03 10:00:00,223.8,9.05,1.03,261.8,485.6
2023-05-03 11:00:00,426.95,9.92,1.1,201.15,628.1
2023-05-03 12:00:00,544.47,10.76,1.24,228.29,772.76
2023-05-03 13:00:00,696.6,11.44,1.45,181.12,877.72
2023-05-03 14:00:00,722.79,11.86,1.72,170.6,893.39
2023-05-03 15:00:00,660.72,12.02,1.93,161.56,822.28
2023-05-03 16:00:00,521.68,11.81,2.07,141.29,662.97
2023-05-03 17:00:00,308.71,11.28,2.14,98.35,407.06
2023-05-03 18:00:00,0.0,10.24,1.86,6.77,6.77
2023-05-03 19:00:00,0.0,9.13,2.0,0.0,0.0
2023-05-03 20:00:00,0.0,7.53,2.07,0.0,0.0
2023-05-03 21:00:00,0.0,6.08,2.0,0.0,0.0
2023-05-03 22:00:00,0.0,4.83,1.93,0.0,0.0
2023-05-03 23:00:00,0.0,4.13,1.86,0.0,0.0
2023-05-04 00:00:00,0.0,3.74,1.79,0.0,0.0
2023-05-04 01:00:00,0.0,3.24,1.86,0.0,0.0
2023-05-04 02:00:00,0.0,2.86,1.93,0.0,0.0
2023-05-04 03:00:00,0.0,2.51,1.93,0.0,0.0
2023-05-04 04:00:00,0.0,2.19,2.0,28.66,28.66
2023-05-04 05:00:00,0.0,3.33,1.66,82.08,82.08
2023-05-04 06:00:00,0.0,6.84,1.31,141.17,141.17
2023-05-04 07:00:00,0.0,9.05,1.72,198.81,198.81
2023-05-04 08:00:00,11.34,10.59,1.93,191.65,202.99
2023-05-04 09:00:00,90.21,12.2,2.21,265.24,355.45
2023-05-04 10:00:00,130.06,13.36,2.34,328.41,458.47
2023-05-04 11:00:00,266.63,14.18,2.48,320.27,586.9
2023-05-04 12:00:00,259.24,15.1,2.62,360.26,619.5
2023-05-04 13:00:00,331.13,15.64,2.62,310.35,641.48
2023-05-04 14:00:00,248.0,15.94,2.76,286.25,534.25
2023-05-04 15:00:00,212.65,15.92,2.9,234.05,446.7
2023-05-04 16:00:00,107.81,15.71,2.83,145.6,253.41
2023-05-04 17:00:00,66.86,14.9,2.21,78.51,145.37
2023-05-04 18:00:00,0.0,13.57,2.21,8.33,8.33
2023-05-04 19:00:00,0.0,12.04,2.48,0.0,0.0
2023-05-04 20:00:00,0.0,10.84,2.41,0.0,0.0
2023-05-04 21:00:00,0.0,9.82,2.34,0.0,0.0
2023-05-04 22:00:00,0.0,8.84,2.28,0.0,0.0
2023-05-04 23:00:00,0.0,7.86,2.21,0.0,0.0
2023-05-05 00:00:00,0.0,7.0,2.07,0.0,0.0
2023-05-05 01:00:00,0.0,6.75,1.86,0.0,0.0
2023-05-05 02:00:00,0.0,6.42,1.79,0.0,0.0
2023-05-05 03:00:00,0.0,6.36,1.66,0.0,0.0
2023-05-05 04:00:00,0.0,6.28,1.66,30.4,30.4
2023-05-05 05:00:00,0.0,7.15,1.38,69.52,69.52
2023-05-05 06:00:00,0.0,10.43,0.9,70.76,70.76
2023-05-05 07:00:00,0.0,13.74,1.1,89.77,89.77
2023-05-05 08:00:00,21.32,15.72,1.45,85.56,106.88
2023-05-05 09:00:00,159.3,17.21,1.66,135.45,294.75
2023-05-05 10:00:00,237.73,18.29,1.59,208.45,446.18
2023-05-05 11:00:00,227.86,18.86,1.38,252.31,480.17
2023-05-05 12:00:00,279.6,19.05,1.38,273.35,552.95
2023-05-05 13:00:00,276.86,19.49,1.59,249.79,526.65
2023-05-05 14:00:00,231.71,19.66,1.72,254.23,485.94
2023-05-05 15:00:00,72.7,19.74,1.66,119.22,191.92
2023-05-05 16:00:00,50.46,18.71,0.9,125.4,175.86
2023-05-05 17:00:00,1.36,17.96,0.69,31.54,32.9
2023-05-05 18:00:00,0.0,16.35,1.31,3.62,3.62
2023-05-05 19:00:00,0.0,14.37,1.72,0.0,0.0
2023-05-05 20:00:00,0.0,13.25,1.59,0.0,0.0
2023-05-05 21:00:00,0.0,12.53,1.38,0.0,0.0
2023-05-05 22:00:00,0.0,11.51,1.52,0.0,0.0
2023-05-05 23:00:00,0.0,10.87,1.66,0.0,0.0
2023-05-06 00:00:00,0.0,10.5,2.0,0.0,0.0
2023-05-06 01:00:00,0.0,10.38,2.34,0.0,0.0
2023-05-06 02:00:00,0.0,10.59,2.55,0.0,0.0
2023-05-06 03:00:00,0.0,10.64,2.55,0.0,0.0
2023-05-06 04:00:00,0.0,10.78,2.41,26.65,26.65
2023-05-06 05:00:00,0.0,11.18,3.31,71.61,71.61
2023-05-06 06:00:00,0.0,11.72,3.72,101.04,101.04
2023-05-06 07:00:00,0.0,12.35,3.31,146.16,146.16
2023-05-06 08:00:00,3.15,13.3,3.03,193.99,197.14
2023-05-06 09:00:00,47.67,13.89,2.69,226.89,274.56
2023-05-06 10:00:00,83.49,14.76,2.62,295.73,379.22
2023-05-06 11:00:00,109.45,15.68,2.62,252.29,361.74
2023-05-06 12:00:00,160.69,15.96,2.34,259.25,419.94
2023-05-06 13:00:00,351.38,16.17,2.0,201.06,552.44
2023-05-06 14:00:00,430.92,16.24,1.86,185.83,616.75
2023-05-06 15:00:00,356.29,16.23,1.86,155.69,511.98
2023-05-06 16:00:00,165.73,15.89,1.93,101.9,267.63
2023-05-06 17:00:00,84.09,15.09,2.14,60.03,144.12
2023-05-06 18:00:00,0.0,13.96,2.55,8.09,8.09
2023-05-06 19:00:00,0.0,11.96,3.03,0.0,0.0
2023-05-06 20:00:00,0.0,10.89,3.03,0.0,0.0
2023-05-06 21:00:00,0.0,10.28,2.9,0.0,0.0
2023-05-06 22:00:00,0.0,9.78,2.62,0.0,0.0
2023-05-06 23:00:00,0.0,9.4,2.48,0.0,0.0
2023-05-07 00:00:00,0.0,9.23,2.28,0.0,0.0
2023-05-07 01:00:00,0.0,8.52,2.34,0.0,0.0
2023-05-07 02:00:00,0.0,8.31,2.41,0.0,0.0
2023-05-07 03:00:00,0.0,8.12,2.62,0.0,0.0
2023-05-07 04:00:00,0.0,7.95,2.76,19.08,19.08
2023-05-07 05:00:00,0.0,7.94,3.03,60.05,60.05
2023-05-07 06:00:00,0.0,8.17,3.66,96.73,96.73
2023-05-07 07:00:00,0.0,8.31,4.21,135.77,135.77
2023-05-07 08:00:00,3.96,8.93,4.0,220.69,224.65
2023-05-07 09:00:00,27.29,9.95,4.07,259.13,286.42
2023-05-07 10:00:00,56.93,10.9,4.28,221.59,278.52
2023-05-07 11:00:00,119.41,11.45,4.14,160.01,279.42
2023-05-07 12:00:00,488.03,11.93,4.14,212.37,700.4
2023-05-07 13:00:00,434.11,13.63,4.28,258.26,692.37
2023-05-07 14:00:00,554.07,14.16,4.41,222.72,776.79
2023-05-07 15:00:00,421.25,14.35,4.48,218.93,640.18
2023-05-07 16:00:00,220.41,13.95,4.41,170.05,390.46
2023-05-07 17:00:00,41.43,13.17,3.86,75.36,116.79
2023-05-07 18:00:00,0.0,12.14,3.86,11.47,11.47
2023-05-07 19:00:00,0.0,9.69,3.59,0.0,0.0
2023-05-07 20:00:00,0.0,9.14,3.59,0.0,0.0
2023-05-07 21:00:00,0.0,8.73,3.66,0.0,0.0
2023-05-07 22:00:00,0.0,8.3,3.59,0.0,0.0
2023-05-07 23:00:00,0.0,7.83,3.45,0.0,0.0
2023-05-08 00:00:00,0.0,7.36,3.17,0.0,0.0
2023-05-08 01:00:00,0.0,7.26,2.9,0.0,0.0
2023-05-08 02:00:00,0.0,6.92,2.76,0.0,0.0
2023-05-08 03:00:00,0.0,6.52,2.83,0.0,0.0
2023-05-08 04:00:00,0.0,6.34,2.76,35.54,35.54
2023-05-08 05:00:00,0.0,6.47,2.48,83.96,83.96
2023-05-08 06:00:00,0.0,7.18,3.03,118.82,118.82
2023-05-08 07:00:00,0.0,8.82,3.03,162.54,162.54
2023-05-08 08:00:00,21.76,10.24,2.97,141.77,163.53
2023-05-08 09:00:00,120.91,11.8,3.1,225.22,346.13
2023-05-08 10:00:00,176.97,13.04,3.17,296.54,473.51
2023-05-08 11:00:00,208.15,13.94,3.45,325.59,533.74
2023-05-08 12:00:00,286.1,14.51,3.66,320.39,606.49
2023-05-08 13:00:00,327.38,15.08,3.59,278.98,606.36
2023-05-08 14:00:00,450.49,15.38,3.31,236.28,686.77
2023-05-08 15:00:00,468.64,15.62,3.38,181.56,650.2
2023-05-08 16:00:00,492.1,15.45,3.31,144.31,636.41
2023-05-08 17:00:00,316.59,15.05,2.9,100.33,416.92
2023-05-08 18:00:00,0.0,13.84,2.83,10.36,10.36
2023-05-08 19:00:00,0.0,13.0,2.97,0.0,0.0
2023-05-08 20:00:00,0.0,11.86,2.9,0.0,0.0
2023-05-08 21:00:00,0.0,10.89,2.9,0.0,0.0
2023-05-08 22:00:00,0.0,10.1,2.76,0.0,0.0
2023-05-08 23:00:00,0.0,9.37,2.62,0.0,0.0
2023-05-09 00:00:00,0.0,8.61,2.41,0.0,0.0
2023-05-09 01:00:00,0.0,8.06,2.34,0.0,0.0
2023-05-09 02:00:00,0.0,7.44,2.28,0.0,0.0
2023-05-09 03:00:00,0.0,6.84,2.14,0.0,0.0
2023-05-09 04:00:00,0.0,6.19,2.0,28.09,28.09
2023-05-09 05:00:00,0.0,6.93,1.79,54.95,54.95
2023-05-09 06:00:00,0.0,9.73,2.0,71.85,71.85
2023-05-09 07:00:00,0.0,12.32,2.48,103.13,103.13
2023-05-09 08:00:00,32.42,14.02,2.83,76.44,108.86
2023-05-09 09:00:00,206.31,15.64,3.24,97.26,303.57
2023-05-09 10:00:00,375.53,16.95,3.66,124.23,499.76
2023-05-09 11:00:00,501.25,17.9,4.0,153.44,654.69
2023-05-09 12:00:00,611.85,18.34,4.21,178.11,789.96
2023-05-09 13:00:00,657.34,18.7,4.14,187.17,844.51
2023-05-09 14:00:00,661.82,18.82,4.0,181.11,842.93
2023-05-09 15:00:00,572.08,18.77,4.14,188.91,760.99
2023-05-09 16:00:00,328.83,18.46,4.14,170.34,499.17
2023-05-09 17:00:00,188.91,17.4,3.79,105.17,294.08
2023-05-09 18:00:00,0.0,15.98,3.93,13.01,13.01
2023-05-09 19:00:00,0.0,14.98,4.07,0.0,0.0
2023-05-09 20:00:00,0.0,14.03,3.86,0.0,0.0
2023-05-09 21:00:00,0.0,13.32,3.59,0.0,0.0
2023-05-09 22:00:00,0.0,12.74,3.38,0.0,0.0
2023-05-09 23:00:00,0.0,12.28,3.17,0.0,0.0
2023-05-10 00:00:00,0.0,11.78,2.9,0.0,0.0
2023-05-10 01:00:00,0.0,11.4,2.76,0.0,0.0
2023-05-10 02:00:00,0.0,11.11,2.55,0.0,0.0
2023-05-10 03:00:00,0.0,10.79,2.28,0.0,0.0
2023-05-10 04:00:00,0.0,10.62,1.79,23.55,23.55
2023-05-10 05:00:00,0.0,10.93,1.38,55.15,55.15
2023-05-10 06:00:00,0.0,11.73,1.31,56.24,56.24
2023-05-10 07:00:00,0.0,12.3,1.45,105.06,105.06
2023-05-10 08:00:00,1.07,13.13,2.41,149.69,150.76
2023-05-10 09:00:00,4.24,13.41,2.55,170.84,175.08
2023-05-10 10:00:00,23.32,13.77,2.55,188.19,211.51
2023-05-10 11:00:00,48.16,14.4,2.34,235.02,283.18
